11,1,0.0,373.87,26.64,54.52999999999997,1,1,1.0
11,2,209.38,251.54,93.47000000000003,40.359999999999985,1,1,1.0
11,3,590.33,282.96,84.66999999999996,44.84000000000003,1,1,0.0
12,2,209.38,251.61,93.47000000000003,40.389999999999986,1,1,1.0
12,3,572.15,284.89,89.75,44.84000000000003,1,1,0.0
13,2,209.38,251.68,93.47000000000003,40.420000000000016,1,1,1.0
13,3,557.07,287.98,91.32999999999993,48.31999999999999,1,1,0.0
14,2,209.38,251.75,93.47000000000003,40.44999999999999,1,1,1.0
14,3,538.89,289.92,93.61000000000001,50.27999999999997,1,1,0.0
15,2,209.38,251.82,93.47000000000003,40.48000000000002,1,1,1.0
15,3,519.94,292.62,97.45999999999992,50.29000000000002,1,1,0.0
16,2,209.38,251.89,93.47000000000003,40.50999999999999,1,1,1.0
16,3,507.95,293.8,96.34999999999997,50.69999999999999,1,1,0.0
17,2,209.38,251.95,93.47000000000003,40.55000000000001,1,1,1.0
17,3,493.65,298.83,92.46000000000004,48.370000000000005,1,1,0.0
18,2,209.38,252.02,93.47000000000003,40.58000000000001,1,1,1.0
18,3,474.3,299.6,95.99999999999994,48.370000000000005,1,1,0.0
19,2,209.38,252.09,93.47000000000003,40.609999999999985,1,1,1.0
19,3,458.4,302.69,96.39999999999998,49.910000000000025,1,1,0.0
20,2,209.38,252.16,93.47000000000003,40.640000000000015,1,1,1.0
20,3,440.28,304.2,98.51999999999998,52.54000000000002,1,1,0.0
21,2,209.38,252.23,93.47000000000003,40.66999999999999,1,1,1.0
21,3,423.2,307.31,101.09999999999997,52.54000000000002,1,1,1.0
22,2,209.38,252.3,93.47000000000003,40.69999999999999,1,1,1.0
22,3,406.63,308.9,101.10000000000002,55.60000000000002,1,1,1.0
23,2,209.38,252.36,93.47000000000003,40.74000000000001,1,1,1.0
23,3,387.47,313.04,104.22999999999996,55.599999999999966,1,1,1.0
24,2,209.38,252.43,93.47000000000003,40.76999999999998,1,1,1.0
24,3,367.28,316.67,107.82000000000005,55.629999999999995,1,1,1.0
25,2,209.38,252.5,93.47000000000003,40.80000000000001,1,1,1.0
25,3,349.68,318.22,107.82,58.17999999999995,1,1,1.0
26,2,209.38,252.5,93.47000000000003,40.829999999999984,1,1,1.0
26,3,327.94,322.88,111.45999999999998,60.22000000000003,1,1,1.0
27,2,209.38,252.5,93.47000000000003,40.860000000000014,1,1,1.0
27,3,307.75,327.02,114.55000000000001,60.22000000000003,1,1,1.0
28,2,209.38,252.5,93.47000000000003,40.889999999999986,1,1,1.0
28,3,287.56,330.6,116.13999999999999,63.889999999999986,1,1,1.0
29,2,209.38,252.5,93.47000000000003,40.920000000000016,1,1,1.0
29,3,265.29,334.22,120.31,63.889999999999986,1,1,1.0
30,2,209.38,252.5,93.47000000000003,40.94999999999999,1,1,1.0
30,3,245.1,336.81,121.29999999999998,63.889999999999986,1,1,1.0
31,2,209.38,252.5,93.47000000000003,40.98000000000002,1,1,1.0
31,3,222.32,339.9,122.88,64.90000000000003,1,1,1.0
32,2,209.38,252.5,93.47000000000003,41.01999999999998,1,1,1.0
32,3,200.06,344.04,128.04000000000002,66.95999999999998,1,1,1.0
33,2,209.38,252.5,93.47000000000003,41.05000000000001,1,1,1.0
33,3,175.7,346.11,132.7,68.99000000000001,1,1,1.0
34,2,209.38,252.5,93.47000000000003,41.079999999999984,1,1,1.0
34,3,148.78,352.84,137.92,65.88000000000005,1,1,1.0
35,2,209.38,252.5,93.47000000000003,41.110000000000014,1,1,1.0
35,3,126.52,358.54,137.92000000000002,65.87,1,1,1.0
36,2,209.38,252.5,93.47000000000003,41.139999999999986,1,1,1.0
36,3,102.7,360.61,142.60000000000002,68.99000000000001,1,1,1.0
37,2,209.38,252.5,93.47000000000003,41.170000000000016,1,1,1.0
37,3,73.71,366.82,149.39,68.99000000000001,1,1,1.0
38,2,209.38,252.5,93.47000000000003,41.19999999999999,1,1,1.0
38,3,47.31,369.93,150.89,71.57,1,1,1.0
39,2,209.38,252.5,93.47000000000003,41.23000000000002,1,1,1.0
39,3,16.76,375.1,159.74,71.57999999999998,1,1,1.0
40,2,209.38,252.5,93.47000000000003,41.25999999999999,1,1,1.0
40,3,0.0,376.1,150.61,78.29999999999995,1,1,1.0
41,2,209.38,252.5,93.47000000000003,41.29000000000002,1,1,1.0
41,3,0.0,382.31,127.3,78.30000000000001,1,1,1.0
42,2,209.38,252.5,93.47000000000003,41.31999999999999,1,1,1.0
42,3,0.0,386.45,102.45,83.94999999999999,1,1,1.0
43,2,209.38,252.5,93.47000000000003,41.35000000000002,1,1,1.0
43,3,0.0,390.08,75.53,68.42000000000002,1,1,1.0
44,2,209.38,252.5,93.47000000000003,41.379999999999995,1,1,1.0
44,3,0.0,401.47,49.64,62.72999999999996,1,1,1.0
45,2,209.38,252.5,93.47000000000003,41.420000000000016,1,1,1.0
45,3,0.0,407.16,23.24,62.72999999999996,1,1,1.0
46,2,209.38,252.5,93.47000000000003,41.44999999999999,1,1,1.0
47,2,209.38,252.5,93.47000000000003,41.48000000000002,1,1,1.0
48,2,209.38,252.5,93.47000000000003,41.50999999999999,1,1,1.0
49,2,209.38,252.5,93.47000000000003,41.54000000000002,1,1,1.0
50,2,209.38,252.5,93.47000000000003,41.56999999999999,1,1,1.0
51,2,209.38,252.5,93.47000000000003,41.60000000000002,1,1,1.0
52,2,209.38,252.5,93.47000000000003,41.629999999999995,1,1,1.0
52,4,944.83,222.81,15.169999999999959,57.49000000000001,1,1,1.0
53,2,209.38,252.5,93.47000000000003,41.660000000000025,1,1,1.0
53,4,940.49,223.82,19.50999999999999,57.49000000000001,1,1,1.0
54,2,209.38,252.5,93.47000000000003,41.69,1,1,1.0
54,4,936.5,223.82,23.5,62.879999999999995,1,1,1.0
54,5,939.99,233.42,16.970000000000027,28.340000000000003,1,1,0.0
55,2,209.38,252.5,93.47000000000003,41.72000000000003,1,1,1.0
55,4,932.8,223.82,27.200000000000045,62.879999999999995,1,1,1.0
55,5,937.19,235.66,22.809999999999945,28.340000000000003,1,1,0.0
56,2,209.38,252.5,93.47000000000003,41.75,1,1,1.0
56,4,927.79,224.82,32.210000000000036,62.879999999999995,1,1,1.0
56,5,931.22,237.0,28.779999999999973,29.80000000000001,1,1,0.0
57,2,209.38,252.5,93.47000000000003,41.77999999999997,1,1,1.0
57,4,922.7,224.82,37.299999999999955,67.18,1,1,1.0
57,5,926.93,238.3,33.07000000000005,29.80000000000001,1,1,0.0
58,2,209.38,252.5,93.47000000000003,41.81999999999999,1,1,1.0
58,4,917.4,225.8,42.60000000000002,66.19999999999999,1,1,1.0
58,5,921.34,237.9,38.65999999999997,31.140000000000015,1,1,0.0
59,2,209.38,252.5,93.47000000000003,41.85000000000002,1,1,1.0
59,4,911.0,225.8,49.0,66.19999999999999,1,1,1.0
59,5,915.93,239.02,44.07000000000005,31.140000000000015,1,1,0.0
60,2,209.38,252.5,93.47000000000003,41.879999999999995,1,1,1.0
60,4,907.7,225.8,52.299999999999955,69.89999999999998,1,1,1.0
60,5,910.15,237.2,45.35000000000002,33.52000000000004,1,1,0.0
61,2,209.38,252.5,93.47000000000003,41.910000000000025,1,1,1.0
61,4,902.7,225.8,57.299999999999955,72.89999999999998,1,1,1.0
61,5,906.42,239.81,45.35000000000002,29.389999999999986,1,1,0.0
62,2,209.38,252.5,93.47000000000003,41.94,1,1,1.0
62,4,895.7,225.8,64.29999999999995,72.89999999999998,1,1,1.0
62,5,900.07,242.05,45.3599999999999,29.389999999999986,1,1,0.0
63,2,209.38,252.5,93.47000000000003,41.97000000000003,1,1,1.0
63,4,890.0,225.8,70.0,72.89999999999998,1,1,1.0
63,5,894.29,243.17,45.360000000000014,29.390000000000015,1,1,0.0
64,2,209.38,252.5,93.47000000000003,42.0,1,1,1.0
64,4,884.3,225.8,75.70000000000005,72.89999999999998,1,1,1.0
64,5,887.21,243.91,45.34999999999991,29.390000000000015,1,1,0.0
65,2,209.38,253.05,93.47000000000003,41.44999999999999,1,1,1.0
65,4,879.0,226.1,81.0,75.29999999999998,1,1,1.0
65,5,881.61,244.66,45.35000000000002,29.390000000000015,1,1,0.0
66,2,209.38,253.6,93.47000000000003,40.900000000000006,1,1,1.0
66,4,873.7,226.1,86.29999999999995,75.29999999999998,1,1,1.0
66,5,875.64,246.15,45.360000000000014,29.390000000000015,1,1,0.0
67,2,209.38,254.15,93.47000000000003,40.349999999999994,1,1,1.0
67,4,867.33,227.1,92.66999999999996,79.6,1,1,1.0
67,5,868.18,247.64,45.360000000000014,29.389999999999986,1,1,0.0
68,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
68,4,860.6,227.1,99.39999999999998,79.6,1,1,1.0
68,5,861.54,247.93,45.35000000000002,29.389999999999986,1,1,0.0
69,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
69,4,853.9,227.1,106.10000000000002,80.6,1,1,1.0
69,5,855.94,249.43,45.3599999999999,29.379999999999995,1,1,0.0
70,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
70,4,849.9,227.1,110.10000000000002,85.6,1,1,1.0
70,5,848.86,250.17,45.35000000000002,29.390000000000015,1,1,0.0
71,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
71,4,840.5,227.1,119.5,86.6,1,1,1.0
71,5,841.58,250.73,45.360000000000014,29.390000000000015,1,1,0.0
72,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
72,4,833.5,227.1,126.5,87.9,1,1,1.0
72,5,834.87,251.48,45.35000000000002,29.390000000000015,1,1,0.0
73,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
73,4,825.8,228.8,134.20000000000005,87.5,1,1,1.0
73,5,824.61,252.97,41.09000000000003,29.390000000000015,1,1,0.0
74,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
74,4,816.4,230.8,143.60000000000002,86.5,1,1,1.0
74,5,815.85,253.53,41.07999999999993,27.669999999999987,1,1,0.0
75,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
75,4,808.4,231.4,151.60000000000002,86.6,1,1,1.0
75,5,808.57,256.51,41.08999999999992,27.670000000000016,1,1,0.0
76,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
76,4,800.7,232.4,159.29999999999995,88.9,1,1,1.0
76,5,800.18,256.9,41.09000000000003,28.960000000000036,1,1,0.0
77,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
77,4,794.4,233.4,165.60000000000002,89.29999999999998,1,1,1.0
77,5,790.48,257.65,41.09000000000003,28.960000000000036,1,1,0.0
78,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
78,4,785.0,235.4,173.70000000000005,91.29999999999998,1,1,1.0
78,5,779.85,259.14,41.09000000000003,28.960000000000036,1,1,0.0
79,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
79,4,776.7,235.1,175.29999999999995,91.6,1,1,1.0
79,5,769.97,259.14,41.08999999999992,28.960000000000036,1,1,0.0
79,6,929.41,235.54,30.590000000000032,32.22,1,1,0.0
80,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
80,4,765.3,236.1,181.0,92.9,1,1,1.0
80,5,759.71,261.38,41.08999999999992,28.220000000000027,1,1,0.0
80,6,925.83,236.89,30.589999999999918,32.210000000000036,1,1,0.0
81,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
81,4,760.6,238.1,180.69999999999993,93.6,1,1,1.0
81,5,749.27,261.0,41.09000000000003,28.230000000000018,1,1,0.0
81,6,920.91,237.78,30.590000000000032,32.22,1,1,0.0
82,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
82,4,750.9,238.1,186.70000000000005,93.6,1,1,1.0
82,5,739.75,261.38,41.09000000000003,28.920000000000016,1,1,0.0
82,6,915.54,238.68,30.590000000000032,32.20999999999998,1,1,0.0
83,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
83,4,742.2,240.4,188.0,95.29999999999998,1,1,1.0
83,5,729.5,261.56,41.09000000000003,29.639999999999986,1,1,0.0
83,6,910.17,240.02,30.590000000000032,32.22,1,1,0.0
84,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
84,4,733.5,240.0,191.39999999999998,95.69999999999999,1,1,1.0
84,5,718.49,262.87,41.09000000000003,29.639999999999986,1,1,0.0
84,6,902.11,240.91,30.600000000000023,32.22,1,1,0.0
85,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
85,4,722.5,240.4,196.39999999999998,98.29999999999998,1,1,1.0
85,5,707.86,262.68,41.09000000000003,29.639999999999986,1,1,0.0
85,6,896.3,240.91,30.590000000000032,32.22,1,1,0.0
86,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
86,4,713.5,240.03,199.0,100.6,1,1,1.0
86,5,697.05,263.4,42.25,29.850000000000023,1,1,0.0
86,6,891.82,241.36,30.59999999999991,32.21999999999997,1,1,0.0
87,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
87,4,705.1,242.7,200.69999999999993,102.0,1,1,1.0
87,5,687.72,263.4,47.67999999999995,30.78000000000003,1,1,0.0
87,6,884.66,241.81,30.600000000000023,32.21999999999997,1,1,0.0
88,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
88,4,699.3,243.5,199.9000000000001,101.19999999999999,1,1,1.0
88,5,675.04,264.15,47.680000000000064,30.78000000000003,1,1,0.0
88,6,879.29,243.15,30.600000000000023,32.22,1,1,0.0
89,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
89,4,691.6,244.3,200.29999999999995,104.69999999999999,1,1,1.0
89,5,664.04,264.52,47.67000000000007,30.78000000000003,1,1,0.0
89,6,872.58,243.15,30.589999999999918,32.22,1,1,0.0
90,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
90,4,685.41,243.9,200.30000000000007,110.9,1,1,1.0
90,5,653.03,265.64,47.680000000000064,30.78000000000003,1,1,0.0
90,6,850.2,244.05,46.25999999999999,32.20999999999998,1,1,0.0
91,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
91,4,666.1,245.83,213.41999999999996,107.77000000000001,1,1,0.0
91,5,640.17,265.45,49.33000000000004,32.650000000000034,1,1,0.0
91,6,838.6,244.49,50.69999999999993,32.21999999999997,1,1,0.0
92,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
92,4,658.75,247.77,213.42999999999995,107.75999999999996,1,1,0.0
92,5,627.67,265.83,72.23000000000002,32.47000000000003,1,1,0.0
92,6,833.2,245.84,50.289999999999964,32.21000000000001,1,1,0.0
93,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
93,4,645.6,247.38,219.23000000000002,112.82,1,1,1.0
93,5,614.05,266.38,72.24000000000001,32.48000000000002,1,1,0.0
93,6,820.7,245.84,54.27999999999997,32.21000000000001,1,1,0.0
94,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
94,4,632.5,248.93,224.21000000000004,112.82,1,1,1.0
94,5,603.61,266.94,78.78999999999996,32.48000000000002,1,1,0.0
94,6,817.5,244.94,48.98000000000002,32.22000000000003,1,1,0.0
95,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,1.0
95,4,622.45,249.31,226.14999999999998,115.88999999999999,1,1,1.0
95,5,590.91,266.61,78.79000000000008,32.46999999999997,1,1,0.0
95,6,799.14,246.28,60.180000000000064,32.22,1,1,0.0
96,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
96,4,608.5,249.31,234.70000000000005,119.79000000000002,1,1,1.0
96,5,577.54,268.62,78.79000000000008,32.46999999999997,1,1,0.0
96,6,792.43,247.18,60.180000000000064,32.21999999999997,1,1,0.0
97,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
97,4,600.77,250.47,234.70000000000005,119.78999999999999,1,1,1.0
97,5,565.51,269.28,85.09000000000003,32.48000000000002,1,1,0.0
97,6,785.3,248.97,59.710000000000036,32.21000000000001,1,1,0.0
98,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
98,4,585.8,250.47,240.10000000000002,119.78999999999999,1,1,1.0
98,5,553.81,269.62,85.09000000000003,33.77999999999997,1,1,0.0
98,6,772.77,248.52,59.710000000000036,32.22,1,1,0.0
99,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
99,4,573.82,252.87,246.07999999999993,125.13,1,1,1.0
99,5,539.1,268.95,97.10000000000002,33.78000000000003,1,1,0.0
99,6,767.4,247.63,59.710000000000036,32.20999999999998,1,1,0.0
100,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
100,4,559.4,254.7,250.89999999999998,123.30000000000001,1,1,1.0
100,5,526.07,270.29,97.08999999999992,33.77999999999997,1,1,0.0
100,6,757.11,249.86,59.710000000000036,32.21999999999997,1,1,0.0
101,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
101,4,545.6,257.7,255.69999999999993,125.10000000000002,1,1,1.0
101,5,510.02,270.96,97.10000000000002,33.78000000000003,1,1,0.0
101,6,743.24,251.65,59.710000000000036,32.22,1,1,0.0
102,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
102,4,531.8,257.7,262.30000000000007,128.7,1,1,1.0
102,5,498.66,271.96,97.09999999999997,33.78000000000003,1,1,0.0
102,6,734.74,250.76,59.700000000000045,32.210000000000036,1,1,0.0
103,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
103,4,518.0,257.7,267.70000000000005,133.5,1,1,1.0
103,5,484.62,271.62,97.10000000000002,33.79000000000002,1,1,0.0
103,6,727.13,250.76,59.710000000000036,32.210000000000036,1,1,0.0
104,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
104,4,506.0,257.7,270.1,133.5,1,1,1.0
104,5,470.25,271.29,103.14999999999998,33.77999999999997,1,1,0.0
104,6,698.0,252.55,80.34000000000003,32.20999999999998,1,1,0.0
104,7,949.97,227.73,10.029999999999973,41.380000000000024,1,1,1.0
105,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
105,4,491.6,261.9,284.5,129.3,1,1,1.0
105,5,457.55,272.96,103.15000000000003,33.78000000000003,1,1,0.0
105,6,688.7,253.44,79.79999999999995,38.45999999999998,1,1,0.0
105,7,946.88,227.34,13.120000000000005,41.359999999999985,1,1,1.0
106,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
106,4,476.6,266.1,280.9,136.5,1,1,1.0
106,5,443.51,273.63,107.78999999999996,33.78000000000003,1,1,0.0
106,6,676.17,253.89,79.80000000000007,38.460000000000036,1,1,0.0
106,7,941.47,214.19,18.529999999999973,50.610000000000014,1,1,1.0
107,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
107,4,461.6,267.3,288.11,137.09999999999997,1,1,1.0
107,5,429.47,274.3,106.82999999999993,33.77999999999997,1,1,0.0
107,6,666.85,254.93,79.79999999999995,38.44999999999999,1,1,0.0
107,7,936.05,214.19,23.950000000000045,50.610000000000014,1,1,1.0
108,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
108,4,446.0,270.29,293.53,137.10999999999996,1,1,1.0
108,5,414.76,275.97,106.83000000000004,33.77999999999997,1,1,0.0
108,6,654.43,254.93,79.80000000000007,38.44999999999999,1,1,0.0
108,7,932.19,214.97,23.93999999999994,50.599999999999994,1,1,1.0
109,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
109,4,438.21,271.49,293.53000000000003,142.51,1,1,1.0
109,5,400.06,276.64,106.82999999999998,33.78000000000003,1,1,0.0
109,6,629.6,254.41,95.30999999999995,38.45000000000002,1,1,0.0
109,7,932.19,214.97,27.809999999999945,50.599999999999994,1,1,1.0
110,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
110,4,411.3,271.49,308.46,150.31,1,1,1.0
110,5,385.36,275.1,106.82999999999998,36.089999999999975,1,1,0.0
110,6,617.69,256.48,95.30999999999995,38.45999999999998,1,1,0.0
110,7,922.9,214.19,37.10000000000002,53.70999999999998,1,1,1.0
111,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
111,4,401.71,272.69,308.46999999999997,150.31,1,1,1.0
111,5,372.21,275.87,106.83000000000004,36.10000000000002,1,1,0.0
111,6,605.27,255.44,95.31000000000006,38.45999999999998,1,1,0.0
111,7,915.94,214.19,44.059999999999945,53.31,1,1,1.0
112,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
112,4,387.3,275.08,313.29,152.72000000000003,1,1,1.0
112,5,358.68,278.58,106.82999999999998,36.09000000000003,1,1,0.0
112,6,593.88,256.48,95.31000000000006,38.45999999999998,1,1,0.0
112,7,912.08,215.35,47.91999999999996,52.150000000000006,1,1,1.0
113,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
113,4,365.1,276.28,324.11,157.52000000000004,1,1,1.0
113,5,342.82,277.4,106.82999999999998,36.89000000000004,1,1,0.0
113,6,581.45,257.51,95.30999999999995,38.460000000000036,1,1,0.0
113,7,903.96,215.35,56.039999999999964,55.25000000000003,1,1,1.0
114,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
114,4,351.9,279.88,327.73,159.32,1,1,1.0
114,5,329.67,279.33,108.72999999999996,36.89000000000004,1,1,0.0
114,6,563.8,258.55,100.0200000000001,38.45999999999998,1,1,0.0
114,7,901.63,214.2,58.370000000000005,57.56,1,1,1.0
115,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
115,4,330.9,279.88,337.35,164.72000000000003,1,1,1.0
115,5,314.98,280.11,108.71999999999997,36.879999999999995,1,1,0.0
115,6,546.2,259.59,105.70999999999992,38.450000000000045,1,1,0.0
115,7,898.15,213.8,61.85000000000002,58.349999999999966,1,1,1.0
116,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
116,4,308.1,281.07,351.76,169.53000000000003,1,1,1.0
116,5,298.35,281.65,108.72999999999996,36.89000000000004,1,1,0.0
116,6,537.4,260.62,101.57000000000005,38.45999999999998,1,1,0.0
116,7,894.67,213.4,65.33000000000004,59.12999999999997,1,1,1.0
117,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
117,4,292.53,283.47,351.75,169.52999999999997,1,1,1.0
117,5,281.33,282.43,112.17000000000002,36.889999999999986,1,1,0.0
117,6,524.0,261.14,101.50999999999999,38.460000000000036,1,1,0.0
117,7,893.1,213.4,66.89999999999998,59.12999999999997,1,1,1.0
118,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
118,4,262.0,283.47,373.29999999999995,176.72999999999996,1,1,1.0
118,5,267.41,283.97,112.16999999999996,36.889999999999986,1,1,0.0
118,6,505.9,261.14,107.18000000000006,38.460000000000036,1,1,0.0
118,7,883.8,214.95,76.20000000000005,59.94999999999999,1,1,1.0
119,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
119,4,247.03,287.66,373.2900000000001,176.72999999999996,1,1,1.0
119,5,252.72,284.75,112.16,36.889999999999986,1,1,0.0
119,6,491.9,261.66,108.24000000000001,38.44999999999999,1,1,0.0
119,7,884.2,214.95,74.29999999999995,60.75,1,1,1.0
120,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
120,4,225.5,287.66,384.64,185.73999999999995,1,1,1.0
120,5,233.38,285.52,116.01999999999998,41.48000000000002,1,1,0.0
120,6,480.0,262.69,105.63999999999999,38.45999999999998,1,1,0.0
120,7,877.2,216.11,76.65999999999997,59.99000000000001,1,1,1.0
121,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
121,4,214.12,291.86,384.64,185.72999999999996,1,1,1.0
121,5,219.84,287.84,116.02000000000001,41.48000000000002,1,1,0.0
121,6,463.5,263.73,107.64999999999998,38.44999999999999,1,1,0.0
121,7,872.95,216.11,76.65999999999997,59.99000000000001,1,1,1.0
122,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
122,4,168.0,294.25,418.17999999999995,189.35000000000002,1,1,1.0
122,5,203.6,289.39,116.02000000000001,41.48000000000002,1,1,0.0
122,6,451.1,263.73,107.29999999999995,38.44999999999999,1,1,0.0
122,7,867.92,216.49,76.66000000000008,60.0,1,1,1.0
123,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
123,4,153.62,297.25,418.18999999999994,189.35000000000002,1,1,1.0
123,5,185.43,288.62,119.07,44.579999999999984,1,1,0.0
123,6,435.6,265.27,108.89999999999998,38.460000000000036,1,1,0.0
123,7,863.28,217.65,76.66000000000008,59.99999999999997,1,1,1.0
124,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
124,4,141.0,297.85,417.03,200.14999999999998,1,1,1.0
124,5,167.64,288.62,122.56,44.579999999999984,1,1,0.0
124,6,423.22,266.43,108.89999999999998,38.45999999999998,1,1,0.0
124,7,854.8,217.27,80.88,60.03,1,1,1.0
125,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
125,4,115.8,300.24,429.05,209.76,1,1,1.0
125,5,151.78,289.78,122.55999999999997,44.58000000000004,1,1,1.0
125,6,405.8,266.82,114.71999999999997,42.68000000000001,1,1,0.0
125,7,849.39,216.49,80.88,60.039999999999964,1,1,1.0
126,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
126,4,87.2,303.84,442.08,209.75000000000006,1,1,1.0
126,5,131.67,290.16,126.03,44.589999999999975,1,1,1.0
126,6,390.72,266.05,114.71999999999997,42.68000000000001,1,1,0.0
126,7,844.36,217.65,80.88,60.03999999999999,1,1,1.0
127,2,209.38,254.7,93.47000000000003,39.80000000000001,1,1,0.0
